originregion_name,originregion_id,destinationregion_name,destinationregion_id,origin_name,origin_iso,destination_name,destination_iso,countryflow_2014,regionflow_2014
Africa,1,Asia,3,Morocco,MAR,Hong Kong,HKG,2563256.46,2100885962
Africa,1,Europe,4,Morocco,MAR,Croatia,HRV,16584.97,2948367245
Africa,1,Americas,2,Morocco,MAR,Haiti,HTI,897741,163528359.4
Africa,1,Europe,4,Morocco,MAR,Hungary,HUN,,2948367245
Africa,1,Asia,3,Morocco,MAR,Indonesia,IDN,124879.49,2100885962
Africa,1,Asia,3,Morocco,MAR,India,IND,570620.28,2100885962
Africa,1,Europe,4,Morocco,MAR,Ireland,IRL,9017.29,2948367245
Africa,1,Asia,3,Morocco,MAR,Iran,IRN,,2100885962
Africa,1,Asia,3,Morocco,MAR,Iraq,IRQ,5147426,2100885962
Africa,1,Europe,4,Morocco,MAR,Iceland,ISL,,2948367245
Africa,1,Europe,4,Morocco,MAR,Italy,ITA,126166693.8,2948367245
Africa,1,Asia,3,Morocco,MAR,Jordan,JOR,5874354.98,2100885962
Africa,1,Asia,3,Morocco,MAR,Japan,JPN,142619403.3,2100885962
Africa,1,Asia,3,Morocco,MAR,Kazakhstan,KAZ,1030936.23,2100885962
Africa,1,Asia,3,Morocco,MAR,South Korea,KOR,5383494.13,2100885962
Africa,1,Asia,3,Morocco,MAR,Kuwait,KWT,1220804.3,2100885962
Africa,1,Asia,3,Morocco,MAR,Laos,LAO,264331,2100885962
Africa,1,Asia,3,Morocco,MAR,Lebanon,LBN,38273918.53,2100885962
Africa,1,Africa,1,Morocco,MAR,Liberia,LBR,1332771,1855509080
Africa,1,Africa,1,Morocco,MAR,Libya,LBY,1241849,1855509080
Africa,1,Americas,2,Morocco,MAR,Saint Lucia,LCA,6706,163528359.4
Africa,1,Asia,3,Morocco,MAR,Sri Lanka,LKA,,2100885962
Africa,1,Europe,4,Morocco,MAR,Lithuania,LTU,1138160.33,2948367245
Africa,1,Europe,4,Morocco,MAR,Latvia,LVA,4144428.49,2948367245
Africa,1,Asia,3,Morocco,MAR,Macao,MAC,15364.01,2100885962
Africa,1,Europe,4,Morocco,MAR,Moldova,MDA,13409,2948367245
Africa,1,Asia,3,Morocco,MAR,Maldives,MDV,,2100885962
Africa,1,Americas,2,Morocco,MAR,Mexico,MEX,9251.7,163528359.4
Africa,1,Europe,4,Morocco,MAR,Macedonia,MKD,71829,2948367245
Africa,1,Africa,1,Morocco,MAR,Mali,MLI,4096867,1855509080
Africa,1,Europe,4,Morocco,MAR,Malta,MLT,3672584.27,2948367245
Africa,1,Europe,4,Morocco,MAR,Montenegro,MNE,34427,2948367245
Africa,1,Africa,1,Morocco,MAR,Mauritania,MRT,7201408.75,1855509080
Africa,1,Africa,1,Morocco,MAR,Mauritius,MUS,376315.31,1855509080
Africa,1,Asia,3,Morocco,MAR,Malaysia,MYS,198169.13,2100885962
Africa,1,Africa,1,Morocco,MAR,Niger,NER,510092.88,1855509080
Africa,1,Africa,1,Morocco,MAR,Nigeria,NGA,829268.95,1855509080
Africa,1,Europe,4,Morocco,MAR,Netherlands,NLD,96062288,2948367245
Africa,1,Europe,4,Morocco,MAR,Norway,NOR,33707,2948367245
Africa,1,Oceania,5,Morocco,MAR,New Zealand,NZL,,42123361.89
Africa,1,Asia,3,Morocco,MAR,Oman,OMN,496922.74,2100885962
Africa,1,Asia,3,Morocco,MAR,Pakistan,PAK,,2100885962
Africa,1,Americas,2,Morocco,MAR,Peru,PER,672870.67,163528359.4
Africa,1,Asia,3,Morocco,MAR,Philippines,PHL,2257415.47,2100885962
Africa,1,Europe,4,Morocco,MAR,Poland,POL,97936.91,2948367245
Africa,1,Europe,4,Morocco,MAR,Portugal,PRT,28116509.61,2948367245
Africa,1,Americas,2,Morocco,MAR,Paraguay,PRY,,163528359.4
Africa,1,Oceania,5,Morocco,MAR,French Polynesia,PYF,118969,42123361.89
Africa,1,Asia,3,Morocco,MAR,Qatar,QAT,4177624.64,2100885962
Africa,1,Europe,4,Morocco,MAR,Romania,ROU,31889.19,2948367245
Africa,1,Europe,4,Morocco,MAR,Russia,RUS,22482994.5,2948367245
Africa,1,Asia,3,Morocco,MAR,Saudi Arabia,SAU,7410769,2100885962
Africa,1,Africa,1,Morocco,MAR,Senegal,SEN,5745760.84,1855509080
Africa,1,Asia,3,Morocco,MAR,Singapore,SGP,,2100885962
Africa,1,Africa,1,Morocco,MAR,Sierra Leone,SLE,3612119,1855509080
Africa,1,Europe,4,Morocco,MAR,Serbia,SRB,131938.9,2948367245
Africa,1,Europe,4,Morocco,MAR,Slovak Republic,SVK,42309,2948367245
Africa,1,Europe,4,Morocco,MAR,Slovenia,SVN,203396.77,2948367245
Africa,1,Europe,4,Morocco,MAR,Sweden,SWE,,2948367245
Africa,1,Asia,3,Morocco,MAR,Syria,SYR,20955883,2100885962
Africa,1,Africa,1,Morocco,MAR,Togo,TGO,645642,1855509080
Africa,1,Asia,3,Morocco,MAR,Thailand,THA,12023106.68,2100885962
Africa,1,Africa,1,Morocco,MAR,Tunisia,TUN,4747916,1855509080
Africa,1,Asia,3,Morocco,MAR,Turkey,TUR,8683341.95,2100885962
Africa,1,Europe,4,Morocco,MAR,Ukraine,UKR,8479487.85,2948367245
Africa,1,Americas,2,Morocco,MAR,Uruguay,URY,,163528359.4
Africa,1,Americas,2,Morocco,MAR,United States of America,USA,1637419.87,163528359.4
Africa,1,Asia,3,Morocco,MAR,Vietnam,VNM,1618968.41,2100885962
Africa,1,Asia,3,Morocco,MAR,Yemen,YEM,9759142.88,2100885962
Africa,1,Africa,1,Morocco,MAR,South Africa,ZAF,10279013.61,1855509080
Africa,1,Africa,1,Morocco,MAR,Zambia,ZMB,4970,1855509080
Americas,2,Americas,2,Aruba,ABW,Argentina,ARG,,35874110070
Americas,2,Americas,2,Aruba,ABW,Brazil,BRA,23579,35874110070
Americas,2,Americas,2,Aruba,ABW,Canada,CAN,,35874110070
Americas,2,Europe,4,Aruba,ABW,Switzerland,CHE,,14578284664
Americas,2,Americas,2,Aruba,ABW,Chile,CHL,,35874110070
Americas,2,Asia,3,Aruba,ABW,China,CHN,1117,32559338488
Americas,2,Americas,2,Aruba,ABW,Colombia,COL,476343,35874110070
Americas,2,Americas,2,Aruba,ABW,Curacao,CUW,19482,35874110070
Americas,2,Europe,4,Aruba,ABW,Germany,DEU,,14578284664
Americas,2,Americas,2,Aruba,ABW,Dominican Republic,DOM,,35874110070
Americas,2,Americas,2,Aruba,ABW,Ecuador,ECU,,35874110070
Americas,2,Europe,4,Aruba,ABW,Spain,ESP,,14578284664
Americas,2,Europe,4,Aruba,ABW,France,FRA,,14578284664
Americas,2,Europe,4,Aruba,ABW,United Kingdom,GBR,,14578284664
Americas,2,Asia,3,Aruba,ABW,Hong Kong,HKG,47807.09,32559338488
Americas,2,Europe,4,Aruba,ABW,Italy,ITA,,14578284664
Americas,2,Americas,2,Aruba,ABW,Mexico,MEX,,35874110070
Americas,2,Europe,4,Aruba,ABW,Netherlands,NLD,10002,14578284664
Americas,2,Oceania,5,Aruba,ABW,New Zealand,NZL,,753075968.2
Americas,2,Americas,2,Aruba,ABW,Panama,PAN,,35874110070
Americas,2,Americas,2,Aruba,ABW,Peru,PER,,35874110070
Americas,2,Europe,4,Aruba,ABW,Poland,POL,,14578284664
Americas,2,Americas,2,Aruba,ABW,Paraguay,PRY,,35874110070
Americas,2,Americas,2,Aruba,ABW,El Salvador,SLV,,35874110070
Americas,2,Americas,2,Aruba,ABW,Suriname,SUR,,35874110070
Americas,2,Asia,3,Aruba,ABW,Thailand,THA,,32559338488
Americas,2,Americas,2,Aruba,ABW,Trinidad and Tobago,TTO,,35874110070
Americas,2,Americas,2,Aruba,ABW,United States of America,USA,8756,35874110070
Americas,2,Americas,2,Aruba,ABW,Venezuela,VEN,75811,35874110070
Asia,3,Americas,2,Afghanistan,AFG,Argentina,ARG,,9874539863
Asia,3,Oceania,5,Afghanistan,AFG,Australia,AUS,,928435462.6
Asia,3,Europe,4,Afghanistan,AFG,Austria,AUT,,8623100126
Asia,3,Asia,3,Afghanistan,AFG,Azerbaijan,AZE,,31207716047
Asia,3,Asia,3,Afghanistan,AFG,Bahrain,BHR,,31207716047
Asia,3,Americas,2,Afghanistan,AFG,Brazil,BRA,,9874539863
Asia,3,Americas,2,Afghanistan,AFG,Canada,CAN,,9874539863
Asia,3,Europe,4,Afghanistan,AFG,Switzerland,CHE,1682,8623100126
Asia,3,Asia,3,Afghanistan,AFG,China,CHN,,31207716047
Asia,3,Europe,4,Afghanistan,AFG,Germany,DEU,380036,8623100126
Asia,3,Europe,4,Afghanistan,AFG,Denmark,DNK,,8623100126
Asia,3,Americas,2,Afghanistan,AFG,Dominican Republic,DOM,,9874539863
Asia,3,Africa,1,Afghanistan,AFG,Egypt,EGY,,2296022170
Asia,3,Europe,4,Afghanistan,AFG,Spain,ESP,229274,8623100126
Asia,3,Europe,4,Afghanistan,AFG,Estonia,EST,,8623100126
Asia,3,Europe,4,Afghanistan,AFG,France,FRA,,8623100126
Asia,3,Europe,4,Afghanistan,AFG,United Kingdom,GBR,,8623100126
Asia,3,Asia,3,Afghanistan,AFG,India,IND,,31207716047
Asia,3,Europe,4,Afghanistan,AFG,Italy,ITA,,8623100126
Asia,3,Asia,3,Afghanistan,AFG,Kazakhstan,KAZ,,31207716047
Asia,3,Asia,3,Afghanistan,AFG,South Korea,KOR,,31207716047
Asia,3,Asia,3,Afghanistan,AFG,Kuwait,KWT,,31207716047
Asia,3,Asia,3,Afghanistan,AFG,Lebanon,LBN,10210,31207716047
Asia,3,Europe,4,Afghanistan,AFG,Lithuania,LTU,,8623100126
Asia,3,Europe,4,Afghanistan,AFG,Latvia,LVA,,8623100126
Asia,3,Africa,1,Afghanistan,AFG,Mozambique,MOZ,13487.01,2296022170
Asia,3,Africa,1,Afghanistan,AFG,Mauritius,MUS,13246,2296022170
Asia,3,Europe,4,Afghanistan,AFG,Netherlands,NLD,,8623100126
Asia,3,Europe,4,Afghanistan,AFG,Norway,NOR,,8623100126
Asia,3,Asia,3,Afghanistan,AFG,Pakistan,PAK,400818.7,31207716047
Asia,3,Europe,4,Afghanistan,AFG,Poland,POL,,8623100126
Asia,3,Africa,1,Afghanistan,AFG,Senegal,SEN,,2296022170
Asia,3,Europe,4,Afghanistan,AFG,Sweden,SWE,,8623100126
Asia,3,Asia,3,Afghanistan,AFG,Thailand,THA,,31207716047
Asia,3,Asia,3,Afghanistan,AFG,Turkey,TUR,2667600,31207716047
Asia,3,Europe,4,Afghanistan,AFG,Ukraine,UKR,,8623100126
Asia,3,Americas,2,Afghanistan,AFG,Uruguay,URY,,9874539863
Asia,3,Americas,2,Afghanistan,AFG,United States of America,USA,31278.4,9874539863
Africa,1,Africa,1,Angola,AGO,Morocco,MAR,,1855509080
Africa,1,Americas,2,Angola,AGO,Argentina,ARG,,163528359.4
Africa,1,Oceania,5,Angola,AGO,Australia,AUS,,42123361.89
Africa,1,Europe,4,Angola,AGO,Austria,AUT,,2948367245
Africa,1,Africa,1,Angola,AGO,Benin,BEN,6303518,1855509080
Africa,1,Americas,2,Angola,AGO,Bolivia,BOL,,163528359.4
Africa,1,Americas,2,Angola,AGO,Brazil,BRA,,163528359.4
Africa,1,Americas,2,Angola,AGO,Canada,CAN,,163528359.4
Africa,1,Americas,2,Angola,AGO,Chile,CHL,,163528359.4
Africa,1,Asia,3,Angola,AGO,China,CHN,,2100885962
Africa,1,Africa,1,Angola,AGO,Cote dIvoire (IvoryCoast),CIV,2937430.16,1855509080
Africa,1,Africa,1,Angola,AGO,Cameroon,CMR,2944280.8,1855509080
Africa,1,Americas,2,Angola,AGO,Colombia,COL,,163528359.4
Africa,1,Europe,4,Angola,AGO,Czech Republic,CZE,,2948367245
Africa,1,Europe,4,Angola,AGO,Germany,DEU,,2948367245
Africa,1,Africa,1,Angola,AGO,Algeria,DZA,39955,1855509080
Africa,1,Africa,1,Angola,AGO,Egypt,EGY,,1855509080
Africa,1,Europe,4,Angola,AGO,Spain,ESP,15254979.64,2948367245
Africa,1,Europe,4,Angola,AGO,France,FRA,,2948367245
Africa,1,Europe,4,Angola,AGO,United Kingdom,GBR,,2948367245
Africa,1,Europe,4,Angola,AGO,Greece,GRC,,2948367245
Africa,1,Asia,3,Angola,AGO,Hong Kong,HKG,485053.97,2100885962
Africa,1,Europe,4,Angola,AGO,Croatia,HRV,,2948367245
Africa,1,Asia,3,Angola,AGO,Indonesia,IDN,,2100885962
Africa,1,Asia,3,Angola,AGO,India,IND,,2100885962
Africa,1,Europe,4,Angola,AGO,Ireland,IRL,,2948367245
Africa,1,Asia,3,Angola,AGO,Israel,ISR,,2100885962
Africa,1,Europe,4,Angola,AGO,Italy,ITA,,2948367245
Africa,1,Asia,3,Angola,AGO,Jordan,JOR,,2100885962
Africa,1,Asia,3,Angola,AGO,South Korea,KOR,912712.29,2100885962
Africa,1,Asia,3,Angola,AGO,Lebanon,LBN,,2100885962
Africa,1,Europe,4,Angola,AGO,Latvia,LVA,,2948367245
Africa,1,Americas,2,Angola,AGO,Mexico,MEX,,163528359.4
Africa,1,Africa,1,Angola,AGO,Mozambique,MOZ,,1855509080
Africa,1,Africa,1,Angola,AGO,Mauritania,MRT,,1855509080
Africa,1,Africa,1,Angola,AGO,Mauritius,MUS,,1855509080
Africa,1,Asia,3,Angola,AGO,Malaysia,MYS,3058,2100885962
Africa,1,Europe,4,Angola,AGO,Netherlands,NLD,,2948367245
Africa,1,Europe,4,Angola,AGO,Norway,NOR,,2948367245
Africa,1,Oceania,5,Angola,AGO,New Zealand,NZL,,42123361.89
Africa,1,Asia,3,Angola,AGO,Oman,OMN,,2100885962
Africa,1,Americas,2,Angola,AGO,Peru,PER,,163528359.4
Africa,1,Europe,4,Angola,AGO,Poland,POL,,2948367245
Africa,1,Europe,4,Angola,AGO,Portugal,PRT,158017.28,2948367245
Africa,1,Americas,2,Angola,AGO,Paraguay,PRY,,163528359.4
Africa,1,Africa,1,Angola,AGO,Senegal,SEN,,1855509080
Africa,1,Asia,3,Angola,AGO,Singapore,SGP,,2100885962
Africa,1,Europe,4,Angola,AGO,Sweden,SWE,,2948367245
Africa,1,Asia,3,Angola,AGO,Thailand,THA,,2100885962
Africa,1,Asia,3,Angola,AGO,Turkey,TUR,,2100885962
Africa,1,Europe,4,Angola,AGO,Ukraine,UKR,,2948367245
Africa,1,Americas,2,Angola,AGO,Uruguay,URY,,163528359.4
Africa,1,Americas,2,Angola,AGO,United States of America,USA,,163528359.4
Africa,1,Asia,3,Angola,AGO,Vietnam,VNM,,2100885962
Africa,1,Africa,1,Angola,AGO,South Africa,ZAF,1514733.8,1855509080
Africa,1,Africa,1,Angola,AGO,Zambia,ZMB,,1855509080
Americas,2,Americas,2,Anguilla,AIA,Brazil,BRA,,35874110070
Americas,2,Americas,2,Anguilla,AIA,Barbados,BRB,,35874110070
Americas,2,Americas,2,Anguilla,AIA,Canada,CAN,,35874110070
Americas,2,Asia,3,Anguilla,AIA,Israel,ISR,1000,32559338488
Americas,2,Asia,3,Anguilla,AIA,Lebanon,LBN,,32559338488
Americas,2,Europe,4,Anguilla,AIA,Netherlands,NLD,,14578284664
Americas,2,Americas,2,Anguilla,AIA,United States of America,USA,,35874110070
Europe,4,Americas,2,Albania,ALB,Argentina,ARG,,5434133328
Europe,4,Oceania,5,Albania,ALB,Australia,AUS,15276.91,918908733.9
Europe,4,Europe,4,Albania,ALB,Austria,AUT,887434,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Bulgaria,BGR,,1.22488E+11
Europe,4,Asia,3,Albania,ALB,Bahrain,BHR,5606.3,22625502198
Europe,4,Europe,4,Albania,ALB,Bosnia and Herzegovina,BIH,136404,1.22488E+11
Europe,4,Americas,2,Albania,ALB,Brazil,BRA,,5434133328
Europe,4,Americas,2,Albania,ALB,Canada,CAN,,5434133328
Europe,4,Asia,3,Albania,ALB,China,CHN,,22625502198
Europe,4,Asia,3,Albania,ALB,Cyprus,CYP,,22625502198
Europe,4,Europe,4,Albania,ALB,Czech Republic,CZE,,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Germany,DEU,7069,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Denmark,DNK,204126,1.22488E+11
Europe,4,Americas,2,Albania,ALB,Ecuador,ECU,,5434133328
Europe,4,Africa,1,Albania,ALB,Egypt,EGY,,6986855429
Europe,4,Europe,4,Albania,ALB,Spain,ESP,1019136.87,1.22488E+11
Europe,4,Europe,4,Albania,ALB,France,FRA,1027886.76,1.22488E+11
Europe,4,Europe,4,Albania,ALB,United Kingdom,GBR,,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Greece,GRC,1781603.31,1.22488E+11
Europe,4,Asia,3,Albania,ALB,Hong Kong,HKG,14994,22625502198
Europe,4,Europe,4,Albania,ALB,Croatia,HRV,280068,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Hungary,HUN,,1.22488E+11
Europe,4,Asia,3,Albania,ALB,Indonesia,IDN,,22625502198
Europe,4,Asia,3,Albania,ALB,India,IND,,22625502198
Europe,4,Europe,4,Albania,ALB,Ireland,IRL,,1.22488E+11
Europe,4,Asia,3,Albania,ALB,Israel,ISR,,22625502198
Europe,4,Europe,4,Albania,ALB,Italy,ITA,11655442.26,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Lithuania,LTU,,1.22488E+11
Europe,4,Asia,3,Albania,ALB,Macao,MAC,7791.73,22625502198
Europe,4,Europe,4,Albania,ALB,Macedonia,MKD,78509.34,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Montenegro,MNE,68357,1.22488E+11
Europe,4,Africa,1,Albania,ALB,Mozambique,MOZ,1390.12,6986855429
Europe,4,Asia,3,Albania,ALB,Malaysia,MYS,,22625502198
Europe,4,Europe,4,Albania,ALB,Netherlands,NLD,,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Norway,NOR,,1.22488E+11
Europe,4,Oceania,5,Albania,ALB,New Zealand,NZL,,918908733.9
Europe,4,Asia,3,Albania,ALB,Pakistan,PAK,,22625502198
Europe,4,Americas,2,Albania,ALB,Panama,PAN,,5434133328
Europe,4,Americas,2,Albania,ALB,Peru,PER,,5434133328
Europe,4,Europe,4,Albania,ALB,Poland,POL,,1.22488E+11
Europe,4,Americas,2,Albania,ALB,Paraguay,PRY,,5434133328
Europe,4,Europe,4,Albania,ALB,Romania,ROU,216713,1.22488E+11
Europe,4,Africa,1,Albania,ALB,Senegal,SEN,73508.87,6986855429
Europe,4,Europe,4,Albania,ALB,Serbia,SRB,381974.26,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Slovenia,SVN,,1.22488E+11
Europe,4,Europe,4,Albania,ALB,Sweden,SWE,,1.22488E+11
Europe,4,Asia,3,Albania,ALB,Thailand,THA,,22625502198
Europe,4,Asia,3,Albania,ALB,Turkey,TUR,,22625502198
Europe,4,Europe,4,Albania,ALB,Ukraine,UKR,,1.22488E+11
Europe,4,Americas,2,Albania,ALB,Uruguay,URY,,5434133328
Europe,4,Americas,2,Albania,ALB,United States of America,USA,15133.45,5434133328
Europe,4,Americas,2,Andorra,AND,Argentina,ARG,,5434133328
Europe,4,Europe,4,Andorra,AND,Austria,AUT,,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Bulgaria,BGR,,1.22488E+11
Europe,4,Asia,3,Andorra,AND,Bahrain,BHR,79629,22625502198
Europe,4,Europe,4,Andorra,AND,Switzerland,CHE,,1.22488E+11
Europe,4,Asia,3,Andorra,AND,China,CHN,,22625502198
Europe,4,Europe,4,Andorra,AND,Germany,DEU,,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Denmark,DNK,,1.22488E+11
Europe,4,Africa,1,Andorra,AND,Egypt,EGY,,6986855429
Europe,4,Europe,4,Andorra,AND,Spain,ESP,192226.05,1.22488E+11
Europe,4,Africa,1,Andorra,AND,Ethiopia,ETH,,6986855429
Europe,4,Europe,4,Andorra,AND,France,FRA,9744,1.22488E+11
Europe,4,Europe,4,Andorra,AND,United Kingdom,GBR,,1.22488E+11
Europe,4,Africa,1,Andorra,AND,"Gambia, The",GMB,19566.02,6986855429
Europe,4,Europe,4,Andorra,AND,Ireland,IRL,,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Iceland,ISL,,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Italy,ITA,,1.22488E+11
Europe,4,Asia,3,Andorra,AND,South Korea,KOR,,22625502198
Europe,4,Africa,1,Andorra,AND,Mauritania,MRT,123086.53,6986855429
Europe,4,Europe,4,Andorra,AND,Netherlands,NLD,,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Norway,NOR,,1.22488E+11
Europe,4,Oceania,5,Andorra,AND,New Zealand,NZL,,918908733.9
Europe,4,Oceania,5,Andorra,AND,Palau,PLW,,918908733.9
Europe,4,Europe,4,Andorra,AND,Poland,POL,6640,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Portugal,PRT,,1.22488E+11
Europe,4,Europe,4,Andorra,AND,Romania,ROU,,1.22488E+11
Europe,4,Africa,1,Andorra,AND,Senegal,SEN,,6986855429
Europe,4,Americas,2,Andorra,AND,El Salvador,SLV,,5434133328
Europe,4,Asia,3,Andorra,AND,Thailand,THA,,22625502198
Europe,4,Europe,4,Andorra,AND,Ukraine,UKR,,1.22488E+11
Europe,4,Asia,3,Andorra,AND,Yemen,YEM,,22625502198
Asia,3,Africa,1,United Arab Emirates,ARE,Morocco,MAR,1142596,2296022170
Asia,3,Americas,2,United Arab Emirates,ARE,Argentina,ARG,,9874539863
Asia,3,Asia,3,United Arab Emirates,ARE,Armenia,ARM,6247,31207716047
Asia,3,Oceania,5,United Arab Emirates,ARE,Australia,AUS,82813.85,928435462.6
Asia,3,Europe,4,United Arab Emirates,ARE,Austria,AUT,296349.38,8623100126
Asia,3,Asia,3,United Arab Emirates,ARE,Azerbaijan,AZE,27497.71,31207716047
Asia,3,Africa,1,United Arab Emirates,ARE,Burundi,BDI,11667.38,2296022170
Asia,3,Africa,1,United Arab Emirates,ARE,Benin,BEN,30450.42,2296022170
Asia,3,Africa,1,United Arab Emirates,ARE,Burkina Faso,BFA,208065.09,2296022170
Asia,3,Europe,4,United Arab Emirates,ARE,Bulgaria,BGR,94396,8623100126
Asia,3,Asia,3,United Arab Emirates,ARE,Bahrain,BHR,12845300.56,31207716047
Asia,3,Europe,4,United Arab Emirates,ARE,Belarus,BLR,,8623100126
Asia,3,Americas,2,United Arab Emirates,ARE,Brazil,BRA,,9874539863
Asia,3,Africa,1,United Arab Emirates,ARE,Central African Republic,CAF,193784.47,2296022170
Asia,3,Americas,2,United Arab Emirates,ARE,Canada,CAN,74201.5,9874539863
Asia,3,Europe,4,United Arab Emirates,ARE,Switzerland,CHE,206251.12,8623100126
Asia,3,Americas,2,United Arab Emirates,ARE,Chile,CHL,,9874539863
Asia,3,Asia,3,United Arab Emirates,ARE,China,CHN,,31207716047
Asia,3,Africa,1,United Arab Emirates,ARE,Cote dIvoire (IvoryCoast),CIV,893208.05,2296022170
Asia,3,Africa,1,United Arab Emirates,ARE,Cameroon,CMR,11719.34,2296022170
Asia,3,Africa,1,United Arab Emirates,ARE,Congo,COG,159340.97,2296022170
Asia,3,Americas,2,United Arab Emirates,ARE,Colombia,COL,1765,9874539863
Asia,3,Asia,3,United Arab Emirates,ARE,Cyprus,CYP,,31207716047
Asia,3,Europe,4,United Arab Emirates,ARE,Czech Republic,CZE,,8623100126
Asia,3,Europe,4,United Arab Emirates,ARE,Germany,DEU,843121.12,8623100126
Asia,3,Europe,4,United Arab Emirates,ARE,Denmark,DNK,3911,8623100126
Asia,3,Americas,2,United Arab Emirates,ARE,Dominican Republic,DOM,,9874539863
