originregion_name,originregion_id,destinationregion_name,destinationregion_id,origin_name,origin_iso,destination_name,destination_iso,countryflow_2014,regionflow_2014
Rest of the World,16,Rest of the World,16,Haiti,HTI,Finland,FIN,34725,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Guyana,GUY,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Ireland,IRL,182898,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Israel,ISR,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Jamaica,JAM,14192,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Latvia,LVA,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Lithuania,LTU,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Mexico,MEX,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Niger,NER,14909,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Pakistan,PAK,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Poland,POL,25705,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Russia,RUS,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Senegal,SEN,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Serbia,SRB,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Singapore,SGP,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Slovak Republic,SVK,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Suriname,SUR,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Sweden,SWE,66737,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Switzerland,CHE,14926,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Thailand,THA,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Turkey,TUR,,120000000000
Rest of the World,16,Rest of the World,16,Haiti,HTI,Vietnam,VNM,,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Albania,ALB,125446,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Algeria,DZA,1472014,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Andorra,AND,14127,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Angola,AGO,1300,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Antigua and Barbuda,ATG,24542,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Argentina,ARG,204064,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Armenia,ARM,20191,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Australia,AUS,11677145,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Austria,AUT,4487053,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Bahrain,BHR,8168,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Barbados,BRB,8361,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Belize,BLZ,249995,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Bosnia and Herzegovina,BIH,169348,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Bulgaria,BGR,8185113,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Chile,CHL,125426,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Colombia,COL,1036565,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Costa Rica,CRI,10404248,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Croatia,HRV,28513,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Czech Republic,CZE,5067971,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Denmark,DNK,570447,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Dominican Republic,DOM,13161529,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Ecuador,ECU,8470544,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Egypt,EGY,356752,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,El Salvador,SLV,74757399,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Estonia,EST,425412,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Ethiopia,ETH,,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Finland,FIN,17292448,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Greece,GRC,53645,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Greenland,GRL,8439,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Guatemala,GTM,30252857,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Hong Kong,HKG,2012073,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Hungary,HUN,,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Iceland,ISL,96914,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Ireland,IRL,3308629,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Israel,ISR,1290346,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Jamaica,JAM,106822,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Kazakhstan,KAZ,9585,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Kuwait,KWT,47522,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Lebanon,LBN,,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Macao,MAC,25932,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Macedonia,MKD,41885,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Mexico,MEX,86673908,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Moldova,MDA,21134,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Montenegro,MNE,40665,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Morocco,MAR,217576,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,New Zealand,NZL,211469,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Nicaragua,NIC,25562170,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,North Korea,PRK,12777761,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Norway,NOR,4631300,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Pakistan,PAK,1100,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Panama,PAN,727453,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Peru,PER,2823184,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Philippines,PHL,971752,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Poland,POL,6466427,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Portugal,PRT,5239172,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Qatar,QAT,1889,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Romania,ROU,550917,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Russia,RUS,9948431,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Senegal,SEN,1800,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Serbia,SRB,58411,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Singapore,SGP,668798,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Slovak Republic,SVK,313572,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Slovenia,SVN,634462,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,South Africa,ZAF,2189938,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,South Korea,KOR,29713794,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Sri Lanka,LKA,217983,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Sudan,SDN,23760,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Sweden,SWE,25052804,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Switzerland,CHE,18243264,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Syria,SYR,9140,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Thailand,THA,3976,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Trinidad and Tobago,TTO,,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Turkey,TUR,3817,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Ukraine,UKR,169558,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,United Arab Emirates,ARE,573626,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Uruguay,URY,2882,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Venezuela,VEN,35173966,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Vietnam,VNM,451434,120000000000
Rest of the World,16,Rest of the World,16,Honduras,HND,Yemen,YEM,20706,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Algeria,DZA,23423,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Angola,AGO,31731,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Argentina,ARG,319287,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Armenia,ARM,6694,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Aruba,ABW,11777,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Australia,AUS,4391827,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Austria,AUT,49401,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Azerbaijan,AZE,32668,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,"Bahamas, The",BHS,1858,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Bahrain,BHR,20905,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Bangladesh,BGD,1963779,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Barbados,BRB,4643,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Benin,BEN,10111582,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Bhutan,BTN,38859,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Bolivia,BOL,14270,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Brunei,BRN,605824,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Bulgaria,BGR,1170,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Burkina Faso,BFA,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Cambodia,KHM,120754,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Cameroon,CMR,16276,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Chile,CHL,85114,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Colombia,COL,166136,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Congo,COG,136210,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Costa Rica,CRI,59478,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Cote dIvoire (IvoryCoast),CIV,30745,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Croatia,HRV,346942,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Cyprus,CYP,53144,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Czech Republic,CZE,182988,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Denmark,DNK,103802,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Dominican Republic,DOM,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Ecuador,ECU,155452,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Egypt,EGY,7948,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,El Salvador,SLV,1447,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Ethiopia,ETH,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Fiji,FJI,626312,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Finland,FIN,15799,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,French Polynesia,PYF,43815,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Gabon,GAB,12045,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,"Gambia, The",GMB,40180,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Georgia,GEO,5322,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Ghana,GHA,291842,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Greece,GRC,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Guam,GUM,68856,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Guatemala,GTM,173675,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Guinea,GIN,79395,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Guyana,GUY,57270,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Honduras,HND,5803,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Hungary,HUN,105927,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Iceland,ISL,13135,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Iran,IRN,24545,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Ireland,IRL,62143,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Israel,ISR,3547530,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Jamaica,JAM,1599535,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Jordan,JOR,149145,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Kenya,KEN,1840,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Kuwait,KWT,16021,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Laos,LAO,117478,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Latvia,LVA,1381191,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Lebanon,LBN,267918,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Lithuania,LTU,1418218,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Macao,MAC,30568802,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Madagascar,MDG,18446,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Malawi,MWI,26079,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Maldives,MDV,90627,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Malta,MLT,8824,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Mauritius,MUS,48481,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Mexico,MEX,155369,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Micronesia (Federated States of),FSM,39394,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Moldova,MDA,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Morocco,MAR,70084,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Mozambique,MOZ,1926241,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Myanmar,MMR,1422936,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Nepal,NPL,40445,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,New Caledonia,NCL,64351,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,New Zealand,NZL,716458,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Nicaragua,NIC,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Niger,NER,136142,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Nigeria,NGA,914207,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,North Korea,PRK,165036,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Northern Mariana Islands,MNP,95074,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Norway,NOR,274034,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Oman,OMN,24463,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Pakistan,PAK,286395,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Panama,PAN,741869,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Papua New Guinea,PNG,7489,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Paraguay,PRY,23525,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Peru,PER,480374,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Philippines,PHL,4479574,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Pitcairn,PCN,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Poland,POL,147805,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Portugal,PRT,227639,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Qatar,QAT,7632,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Romania,ROU,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Russia,RUS,21139561,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Rwanda,RWA,71947,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Samoa,WSM,8423,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Saudi Arabia,SAU,3429102,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Senegal,SEN,7742,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Serbia,SRB,9909,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Seychelles,SYC,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Sierra Leone,SLE,37741,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Singapore,SGP,20426705,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Slovak Republic,SVK,37308,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Slovenia,SVN,18585,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Solomon Islands,SLB,10582,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Somalia,SOM,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,South Africa,ZAF,2436197,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,South Korea,KOR,1795941,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Sri Lanka,LKA,372257,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,State of Palestine,PSE,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Suriname,SUR,180333,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Sweden,SWE,1830621,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Switzerland,CHE,300215,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Tanzania,TZA,194710,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Thailand,THA,10397978,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Tonga,TON,43083,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Trinidad and Tobago,TTO,413029,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Tunisia,TUN,1260121,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Turkey,TUR,764353,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Uganda,UGA,335912,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Ukraine,UKR,568525,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,United Arab Emirates,ARE,27981958,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Uruguay,URY,28710,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Vanuatu,VUT,1356,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Venezuela,VEN,27256,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Vietnam,VNM,573840863,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Yemen,YEM,,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Zambia,ZMB,25545,120000000000
Rest of the World,16,Rest of the World,16,Hong Kong,HKG,Zimbabwe,ZWE,1106,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Albania,ALB,9066907,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Algeria,DZA,27601,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Angola,AGO,434420,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Argentina,ARG,20212,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Armenia,ARM,2406336,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Australia,AUS,843349,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Austria,AUT,382651897,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Azerbaijan,AZE,554317,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,"Bahamas, The",BHS,30748,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Bahrain,BHR,55704,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Belarus,BLR,4120344,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Bolivia,BOL,16211,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Bosnia and Herzegovina,BIH,93092944,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Bulgaria,BGR,28626945,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Cameroon,CMR,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Chile,CHL,221614,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Colombia,COL,5778,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Congo,COG,4141417,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Costa Rica,CRI,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Cote dIvoire (IvoryCoast),CIV,109004,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Croatia,HRV,97739073,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Cyprus,CYP,14039282,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Czech Republic,CZE,100767810,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Denmark,DNK,4503838,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Dominican Republic,DOM,66568,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Ecuador,ECU,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Egypt,EGY,8626023,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Estonia,EST,2786318,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Ethiopia,ETH,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Finland,FIN,7063568,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,French Polynesia,PYF,9254,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Georgia,GEO,5088401,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Ghana,GHA,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Greece,GRC,31097122,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Greenland,GRL,36339,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Guatemala,GTM,72315,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Guinea,GIN,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Honduras,HND,3848,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Hong Kong,HKG,178659,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Iceland,ISL,317517,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Iran,IRN,2646512,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Iraq,IRQ,107983,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Ireland,IRL,970240,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Israel,ISR,3902971,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Jordan,JOR,5999959,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Kazakhstan,KAZ,826743,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Kenya,KEN,263513,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Kuwait,KWT,2434205,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Kyrgyzstan,KGZ,1577,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Latvia,LVA,5231063,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Lebanon,LBN,4444905,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Liberia,LBR,26791,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Libya,LBY,2471,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Lithuania,LTU,6664359,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Macedonia,MKD,4321308,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Madagascar,MDG,62889,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Mali,MLI,11458,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Malta,MLT,2632735,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Mauritius,MUS,11707,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Mexico,MEX,1065681,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Moldova,MDA,4598793,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Mongolia,MNG,10778,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Montenegro,MNE,312238,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Morocco,MAR,1558522,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Mozambique,MOZ,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Nepal,NPL,,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,New Caledonia,NCL,2247,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,New Zealand,NZL,71682,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Niger,NER,65307,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Nigeria,NGA,4864,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Norway,NOR,2649561,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Oman,OMN,140656,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Pakistan,PAK,445485,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Peru,PER,4542,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Philippines,PHL,7074539,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Poland,POL,95349353,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Portugal,PRT,553700,120000000000
Rest of the World,16,Rest of the World,16,Hungary,HUN,Qatar,QAT,103915,120000000000
