originregion_name,originregion_id,destinationregion_name,destinationregion_id,origin_name,origin_iso,destination_name,destination_iso,countryflow_2014,regionflow_2014
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Angola,AGO,4057609,133324365.8
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,United Arab Emirates,ARE,2722335,5021976106
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Argentina,ARG,44181.69,26228411.68
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Australia,AUS,334046.64,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Austria,AUT,304490.38,2101711514
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Benin,BEN,17001733.55,142129067.5
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Burkina Faso,BFA,2863523.07,142129067.5
Northern Africa & Western Asia,9,South Asia,5,Morocco,MAR,Bangladesh,BGD,,100863325.5
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Bulgaria,BGR,261399.05,267360277.9
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Bahrain,BHR,1351013.65,5021976106
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Bosnia and Herzegovina,BIH,41940,21719635.38
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Belarus,BLR,28518,267360277.9
Northern Africa & Western Asia,9,Central America,11,Morocco,MAR,Belize,BLZ,,70482.75
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Bermuda,BMU,7043,21719635.38
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Brazil,BRA,20114704.4,26228411.68
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Central African Republic,CAF,111966.87,133324365.8
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Canada,CAN,3278118.82,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Switzerland,CHE,940690.82,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Chile,CHL,34396.7,2101711514
Northern Africa & Western Asia,9,East Asia,2,Morocco,MAR,China,CHN,6403996.59,163363859.1
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Cote dIvoire (IvoryCoast),CIV,35221657.03,142129067.5
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Cameroon,CMR,8288220.46,133324365.8
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Democratic Republic of the Congo,COD,575570,133324365.8
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Congo,COG,2982401.11,133324365.8
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Colombia,COL,70147.01,26228411.68
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Cape Verde,CPV,134982,142129067.5
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Cyprus,CYP,524568.93,5021976106
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Czech Republic,CZE,173734,267360277.9
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Germany,DEU,2587202.24,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Denmark,DNK,1964148,2101711514
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Algeria,DZA,2739627.59,5021976106
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Ecuador,ECU,80832.8,26228411.68
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Egypt,EGY,1651390.41,5021976106
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Spain,ESP,529831546,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Estonia,EST,805812.1,2101711514
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Ethiopia,ETH,1644,133324365.8
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Finland,FIN,25937,2101711514
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Fiji,FJI,407166,21719635.38
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,France,FRA,51629324.06,2101711514
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Gabon,GAB,1743020,133324365.8
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,United Kingdom,GBR,2514734.35,2101711514
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Ghana,GHA,13949070,142129067.5
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Guinea,GIN,234312.6,142129067.5
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,"Gambia, The",GMB,10439.33,142129067.5
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Equatorial Guinea,GNQ,925113,133324365.8
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Greece,GRC,12309082.18,2101711514
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Greenland,GRL,,21719635.38
Northern Africa & Western Asia,9,Central America,11,Morocco,MAR,Guatemala,GTM,,70482.75
Northern Africa & Western Asia,9,East Asia,2,Morocco,MAR,Hong Kong,HKG,2563256.46,163363859.1
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Croatia,HRV,16584.97,21719635.38
Northern Africa & Western Asia,9,Caribbean,12,Morocco,MAR,Haiti,HTI,897741,3862390.55
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Hungary,HUN,,267360277.9
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Indonesia,IDN,124879.49,140284179.1
Northern Africa & Western Asia,9,South Asia,5,Morocco,MAR,India,IND,570620.28,100863325.5
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Ireland,IRL,9017.29,2101711514
Northern Africa & Western Asia,9,South Asia,5,Morocco,MAR,Iran,IRN,,100863325.5
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Iraq,IRQ,5147426,5021976106
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Iceland,ISL,,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Italy,ITA,126166693.8,2101711514
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Jordan,JOR,5874354.98,5021976106
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Japan,JPN,142619403.3,2101711514
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Kazakhstan,KAZ,1030936.23,267360277.9
Northern Africa & Western Asia,9,East Asia,2,Morocco,MAR,South Korea,KOR,5383494.13,163363859.1
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Kuwait,KWT,1220804.3,5021976106
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Laos,LAO,264331,140284179.1
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Lebanon,LBN,38273918.53,5021976106
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Liberia,LBR,1332771,142129067.5
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Libya,LBY,1241849,5021976106
Northern Africa & Western Asia,9,Caribbean,12,Morocco,MAR,Saint Lucia,LCA,6706,3862390.55
Northern Africa & Western Asia,9,South Asia,5,Morocco,MAR,Sri Lanka,LKA,,100863325.5
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Lithuania,LTU,1138160.33,21719635.38
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Latvia,LVA,4144428.49,2101711514
Northern Africa & Western Asia,9,East Asia,2,Morocco,MAR,Macao,MAC,15364.01,163363859.1
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Moldova,MDA,13409,267360277.9
Northern Africa & Western Asia,9,South Asia,5,Morocco,MAR,Maldives,MDV,,100863325.5
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Mexico,MEX,9251.7,2101711514
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Macedonia,MKD,71829,21719635.38
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Mali,MLI,4096867,142129067.5
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Malta,MLT,3672584.27,21719635.38
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Montenegro,MNE,34427,21719635.38
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Mauritania,MRT,7201408.75,142129067.5
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Mauritius,MUS,376315.31,133324365.8
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Malaysia,MYS,198169.13,140284179.1
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Niger,NER,510092.88,142129067.5
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Nigeria,NGA,829268.95,142129067.5
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Netherlands,NLD,96062288,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Norway,NOR,33707,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,New Zealand,NZL,,2101711514
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Oman,OMN,496922.74,5021976106
Northern Africa & Western Asia,9,South Asia,5,Morocco,MAR,Pakistan,PAK,,100863325.5
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Peru,PER,672870.67,26228411.68
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Philippines,PHL,2257415.47,140284179.1
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Poland,POL,97936.91,267360277.9
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Portugal,PRT,28116509.61,2101711514
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Paraguay,PRY,,26228411.68
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,French Polynesia,PYF,118969,21719635.38
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Qatar,QAT,4177624.64,5021976106
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Romania,ROU,31889.19,267360277.9
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Russia,RUS,22482994.5,267360277.9
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Saudi Arabia,SAU,7410769,5021976106
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Senegal,SEN,5745760.84,142129067.5
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Singapore,SGP,,140284179.1
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Sierra Leone,SLE,3612119,142129067.5
Northern Africa & Western Asia,9,Rest of World,13,Morocco,MAR,Serbia,SRB,131938.9,21719635.38
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Slovak Republic,SVK,42309,267360277.9
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Slovenia,SVN,203396.77,2101711514
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,Sweden,SWE,,2101711514
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Syria,SYR,20955883,5021976106
Northern Africa & Western Asia,9,Western Africa,8,Morocco,MAR,Togo,TGO,645642,142129067.5
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Thailand,THA,12023106.68,140284179.1
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Tunisia,TUN,4747916,5021976106
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Turkey,TUR,8683341.95,5021976106
Northern Africa & Western Asia,9,Eastern Europe & Central Asia,10,Morocco,MAR,Ukraine,UKR,8479487.85,267360277.9
Northern Africa & Western Asia,9,South America,4,Morocco,MAR,Uruguay,URY,,26228411.68
Northern Africa & Western Asia,9,OECD,1,Morocco,MAR,United States of America,USA,1637419.87,2101711514
Northern Africa & Western Asia,9,Southeast Asia,3,Morocco,MAR,Vietnam,VNM,1618968.41,140284179.1
Northern Africa & Western Asia,9,Northern Africa & Western Asia,9,Morocco,MAR,Yemen,YEM,9759142.88,5021976106
Northern Africa & Western Asia,9,Southern Africa,7,Morocco,MAR,South Africa,ZAF,10279013.61,11269848.54
Northern Africa & Western Asia,9,Eastern & Middle Africa,6,Morocco,MAR,Zambia,ZMB,4970,133324365.8
Caribbean,12,South America,4,Aruba,ABW,Argentina,ARG,,22741780.86
Caribbean,12,South America,4,Aruba,ABW,Brazil,BRA,23579,22741780.86
Caribbean,12,OECD,1,Aruba,ABW,Canada,CAN,,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,Switzerland,CHE,,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,Chile,CHL,,264660444.9
Caribbean,12,East Asia,2,Aruba,ABW,China,CHN,1117,4450851.78
Caribbean,12,South America,4,Aruba,ABW,Colombia,COL,476343,22741780.86
Caribbean,12,Caribbean,12,Aruba,ABW,Curacao,CUW,19482,69768460.22
Caribbean,12,OECD,1,Aruba,ABW,Germany,DEU,,264660444.9
Caribbean,12,Caribbean,12,Aruba,ABW,Dominican Republic,DOM,,69768460.22
Caribbean,12,South America,4,Aruba,ABW,Ecuador,ECU,,22741780.86
Caribbean,12,OECD,1,Aruba,ABW,Spain,ESP,,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,France,FRA,,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,United Kingdom,GBR,,264660444.9
Caribbean,12,East Asia,2,Aruba,ABW,Hong Kong,HKG,47807.09,4450851.78
Caribbean,12,OECD,1,Aruba,ABW,Italy,ITA,,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,Mexico,MEX,,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,Netherlands,NLD,10002,264660444.9
Caribbean,12,OECD,1,Aruba,ABW,New Zealand,NZL,,264660444.9
Caribbean,12,Central America,11,Aruba,ABW,Panama,PAN,,1028352.54
Caribbean,12,South America,4,Aruba,ABW,Peru,PER,,22741780.86
Caribbean,12,Eastern Europe & Central Asia,10,Aruba,ABW,Poland,POL,,451595.56
Caribbean,12,South America,4,Aruba,ABW,Paraguay,PRY,,22741780.86
Caribbean,12,Central America,11,Aruba,ABW,El Salvador,SLV,,1028352.54
Caribbean,12,South America,4,Aruba,ABW,Suriname,SUR,,22741780.86
Caribbean,12,Southeast Asia,3,Aruba,ABW,Thailand,THA,,5921682.96
Caribbean,12,Caribbean,12,Aruba,ABW,Trinidad and Tobago,TTO,,69768460.22
Caribbean,12,OECD,1,Aruba,ABW,United States of America,USA,8756,264660444.9
Caribbean,12,South America,4,Aruba,ABW,Venezuela,VEN,75811,22741780.86
South Asia,5,South America,4,Afghanistan,AFG,Argentina,ARG,,1938521.92
South Asia,5,OECD,1,Afghanistan,AFG,Australia,AUS,,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,Austria,AUT,,4028955625
South Asia,5,Northern Africa & Western Asia,9,Afghanistan,AFG,Azerbaijan,AZE,,2521526174
South Asia,5,Northern Africa & Western Asia,9,Afghanistan,AFG,Bahrain,BHR,,2521526174
South Asia,5,South America,4,Afghanistan,AFG,Brazil,BRA,,1938521.92
South Asia,5,OECD,1,Afghanistan,AFG,Canada,CAN,,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,Switzerland,CHE,1682,4028955625
South Asia,5,East Asia,2,Afghanistan,AFG,China,CHN,,559136725
South Asia,5,OECD,1,Afghanistan,AFG,Germany,DEU,380036,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,Denmark,DNK,,4028955625
South Asia,5,Caribbean,12,Afghanistan,AFG,Dominican Republic,DOM,,9932384.67
South Asia,5,Northern Africa & Western Asia,9,Afghanistan,AFG,Egypt,EGY,,2521526174
South Asia,5,OECD,1,Afghanistan,AFG,Spain,ESP,229274,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,Estonia,EST,,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,France,FRA,,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,United Kingdom,GBR,,4028955625
South Asia,5,South Asia,5,Afghanistan,AFG,India,IND,,479403687.2
South Asia,5,OECD,1,Afghanistan,AFG,Italy,ITA,,4028955625
South Asia,5,Eastern Europe & Central Asia,10,Afghanistan,AFG,Kazakhstan,KAZ,,227289706
South Asia,5,East Asia,2,Afghanistan,AFG,South Korea,KOR,,559136725
South Asia,5,Northern Africa & Western Asia,9,Afghanistan,AFG,Kuwait,KWT,,2521526174
South Asia,5,Northern Africa & Western Asia,9,Afghanistan,AFG,Lebanon,LBN,10210,2521526174
South Asia,5,Rest of World,13,Afghanistan,AFG,Lithuania,LTU,,9255214.29
South Asia,5,OECD,1,Afghanistan,AFG,Latvia,LVA,,4028955625
South Asia,5,Eastern & Middle Africa,6,Afghanistan,AFG,Mozambique,MOZ,13487.01,214886240.1
South Asia,5,Eastern & Middle Africa,6,Afghanistan,AFG,Mauritius,MUS,13246,214886240.1
South Asia,5,OECD,1,Afghanistan,AFG,Netherlands,NLD,,4028955625
South Asia,5,OECD,1,Afghanistan,AFG,Norway,NOR,,4028955625
South Asia,5,South Asia,5,Afghanistan,AFG,Pakistan,PAK,400818.7,479403687.2
South Asia,5,Eastern Europe & Central Asia,10,Afghanistan,AFG,Poland,POL,,227289706
South Asia,5,Western Africa,8,Afghanistan,AFG,Senegal,SEN,,42557946.17
South Asia,5,OECD,1,Afghanistan,AFG,Sweden,SWE,,4028955625
South Asia,5,Southeast Asia,3,Afghanistan,AFG,Thailand,THA,,1927268375
South Asia,5,Northern Africa & Western Asia,9,Afghanistan,AFG,Turkey,TUR,2667600,2521526174
South Asia,5,Eastern Europe & Central Asia,10,Afghanistan,AFG,Ukraine,UKR,,227289706
South Asia,5,South America,4,Afghanistan,AFG,Uruguay,URY,,1938521.92
South Asia,5,OECD,1,Afghanistan,AFG,United States of America,USA,31278.4,4028955625
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Morocco,MAR,,526888265.8
Eastern & Middle Africa,6,South America,4,Angola,AGO,Argentina,ARG,,2207368.27
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Australia,AUS,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Austria,AUT,,588273015.8
Eastern & Middle Africa,6,Western Africa,8,Angola,AGO,Benin,BEN,6303518,12824899.83
Eastern & Middle Africa,6,South America,4,Angola,AGO,Bolivia,BOL,,2207368.27
Eastern & Middle Africa,6,South America,4,Angola,AGO,Brazil,BRA,,2207368.27
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Canada,CAN,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Chile,CHL,,588273015.8
Eastern & Middle Africa,6,East Asia,2,Angola,AGO,China,CHN,,165389400
Eastern & Middle Africa,6,Western Africa,8,Angola,AGO,Cote dIvoire (IvoryCoast),CIV,2937430.16,12824899.83
Eastern & Middle Africa,6,Eastern & Middle Africa,6,Angola,AGO,Cameroon,CMR,2944280.8,405451052.8
Eastern & Middle Africa,6,South America,4,Angola,AGO,Colombia,COL,,2207368.27
Eastern & Middle Africa,6,Eastern Europe & Central Asia,10,Angola,AGO,Czech Republic,CZE,,6622712.03
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Germany,DEU,,588273015.8
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Algeria,DZA,39955,526888265.8
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Egypt,EGY,,526888265.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Spain,ESP,15254979.64,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,France,FRA,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,United Kingdom,GBR,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Greece,GRC,,588273015.8
Eastern & Middle Africa,6,East Asia,2,Angola,AGO,Hong Kong,HKG,485053.97,165389400
Eastern & Middle Africa,6,Rest of World,13,Angola,AGO,Croatia,HRV,,710873.47
Eastern & Middle Africa,6,Southeast Asia,3,Angola,AGO,Indonesia,IDN,,45658727.33
Eastern & Middle Africa,6,South Asia,5,Angola,AGO,India,IND,,14007734.59
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Ireland,IRL,,588273015.8
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Israel,ISR,,526888265.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Italy,ITA,,588273015.8
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Jordan,JOR,,526888265.8
Eastern & Middle Africa,6,East Asia,2,Angola,AGO,South Korea,KOR,912712.29,165389400
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Lebanon,LBN,,526888265.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Latvia,LVA,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Mexico,MEX,,588273015.8
Eastern & Middle Africa,6,Eastern & Middle Africa,6,Angola,AGO,Mozambique,MOZ,,405451052.8
Eastern & Middle Africa,6,Western Africa,8,Angola,AGO,Mauritania,MRT,,12824899.83
Eastern & Middle Africa,6,Eastern & Middle Africa,6,Angola,AGO,Mauritius,MUS,,405451052.8
Eastern & Middle Africa,6,Southeast Asia,3,Angola,AGO,Malaysia,MYS,3058,45658727.33
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Netherlands,NLD,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Norway,NOR,,588273015.8
Eastern & Middle Africa,6,OECD,1,Angola,AGO,New Zealand,NZL,,588273015.8
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Oman,OMN,,526888265.8
Eastern & Middle Africa,6,South America,4,Angola,AGO,Peru,PER,,2207368.27
Eastern & Middle Africa,6,Eastern Europe & Central Asia,10,Angola,AGO,Poland,POL,,6622712.03
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Portugal,PRT,158017.28,588273015.8
Eastern & Middle Africa,6,South America,4,Angola,AGO,Paraguay,PRY,,2207368.27
Eastern & Middle Africa,6,Western Africa,8,Angola,AGO,Senegal,SEN,,12824899.83
Eastern & Middle Africa,6,Southeast Asia,3,Angola,AGO,Singapore,SGP,,45658727.33
Eastern & Middle Africa,6,OECD,1,Angola,AGO,Sweden,SWE,,588273015.8
Eastern & Middle Africa,6,Southeast Asia,3,Angola,AGO,Thailand,THA,,45658727.33
Eastern & Middle Africa,6,Northern Africa & Western Asia,9,Angola,AGO,Turkey,TUR,,526888265.8
Eastern & Middle Africa,6,Eastern Europe & Central Asia,10,Angola,AGO,Ukraine,UKR,,6622712.03
Eastern & Middle Africa,6,South America,4,Angola,AGO,Uruguay,URY,,2207368.27
Eastern & Middle Africa,6,OECD,1,Angola,AGO,United States of America,USA,,588273015.8
Eastern & Middle Africa,6,Southeast Asia,3,Angola,AGO,Vietnam,VNM,,45658727.33
Eastern & Middle Africa,6,Southern Africa,7,Angola,AGO,South Africa,ZAF,1514733.8,12990712.41
Eastern & Middle Africa,6,Eastern & Middle Africa,6,Angola,AGO,Zambia,ZMB,,405451052.8
Caribbean,12,South America,4,Anguilla,AIA,Brazil,BRA,,22741780.86
Caribbean,12,Caribbean,12,Anguilla,AIA,Barbados,BRB,,69768460.22
Caribbean,12,OECD,1,Anguilla,AIA,Canada,CAN,,264660444.9
Caribbean,12,Northern Africa & Western Asia,9,Anguilla,AIA,Israel,ISR,1000,1047350.21
Caribbean,12,Northern Africa & Western Asia,9,Anguilla,AIA,Lebanon,LBN,,1047350.21
Caribbean,12,OECD,1,Anguilla,AIA,Netherlands,NLD,,264660444.9
Caribbean,12,OECD,1,Anguilla,AIA,United States of America,USA,,264660444.9
Rest of World,13,South America,4,Albania,ALB,Argentina,ARG,,26189843.85
Rest of World,13,OECD,1,Albania,ALB,Australia,AUS,15276.91,2098980540
Rest of World,13,OECD,1,Albania,ALB,Austria,AUT,887434,2098980540
Rest of World,13,Eastern Europe & Central Asia,10,Albania,ALB,Bulgaria,BGR,,785814018
Rest of World,13,Northern Africa & Western Asia,9,Albania,ALB,Bahrain,BHR,5606.3,105208899.1
Rest of World,13,Rest of World,13,Albania,ALB,Bosnia and Herzegovina,BIH,136404,344143224.6
Rest of World,13,South America,4,Albania,ALB,Brazil,BRA,,26189843.85
Rest of World,13,OECD,1,Albania,ALB,Canada,CAN,,2098980540
Rest of World,13,East Asia,2,Albania,ALB,China,CHN,,211527388.8
Rest of World,13,Northern Africa & Western Asia,9,Albania,ALB,Cyprus,CYP,,105208899.1
Rest of World,13,Eastern Europe & Central Asia,10,Albania,ALB,Czech Republic,CZE,,785814018
Rest of World,13,OECD,1,Albania,ALB,Germany,DEU,7069,2098980540
Rest of World,13,OECD,1,Albania,ALB,Denmark,DNK,204126,2098980540
Rest of World,13,South America,4,Albania,ALB,Ecuador,ECU,,26189843.85
Rest of World,13,Northern Africa & Western Asia,9,Albania,ALB,Egypt,EGY,,105208899.1
Rest of World,13,OECD,1,Albania,ALB,Spain,ESP,1019136.87,2098980540
Rest of World,13,OECD,1,Albania,ALB,France,FRA,1027886.76,2098980540
Rest of World,13,OECD,1,Albania,ALB,United Kingdom,GBR,,2098980540
Rest of World,13,OECD,1,Albania,ALB,Greece,GRC,1781603.31,2098980540
Rest of World,13,East Asia,2,Albania,ALB,Hong Kong,HKG,14994,211527388.8
Rest of World,13,Rest of World,13,Albania,ALB,Croatia,HRV,280068,344143224.6
Rest of World,13,Eastern Europe & Central Asia,10,Albania,ALB,Hungary,HUN,,785814018
Rest of World,13,Southeast Asia,3,Albania,ALB,Indonesia,IDN,,332613215
Rest of World,13,South Asia,5,Albania,ALB,India,IND,,5898625.56
Rest of World,13,OECD,1,Albania,ALB,Ireland,IRL,,2098980540
Rest of World,13,Northern Africa & Western Asia,9,Albania,ALB,Israel,ISR,,105208899.1
Rest of World,13,OECD,1,Albania,ALB,Italy,ITA,11655442.26,2098980540
Rest of World,13,Rest of World,13,Albania,ALB,Lithuania,LTU,,344143224.6
Rest of World,13,East Asia,2,Albania,ALB,Macao,MAC,7791.73,211527388.8
Rest of World,13,Rest of World,13,Albania,ALB,Macedonia,MKD,78509.34,344143224.6
Rest of World,13,Rest of World,13,Albania,ALB,Montenegro,MNE,68357,344143224.6
Rest of World,13,Eastern & Middle Africa,6,Albania,ALB,Mozambique,MOZ,1390.12,4110172
Rest of World,13,Southeast Asia,3,Albania,ALB,Malaysia,MYS,,332613215
Rest of World,13,OECD,1,Albania,ALB,Netherlands,NLD,,2098980540
Rest of World,13,OECD,1,Albania,ALB,Norway,NOR,,2098980540
Rest of World,13,OECD,1,Albania,ALB,New Zealand,NZL,,2098980540
Rest of World,13,South Asia,5,Albania,ALB,Pakistan,PAK,,5898625.56
Rest of World,13,Central America,11,Albania,ALB,Panama,PAN,,2424318.69
Rest of World,13,South America,4,Albania,ALB,Peru,PER,,26189843.85
Rest of World,13,Eastern Europe & Central Asia,10,Albania,ALB,Poland,POL,,785814018
Rest of World,13,South America,4,Albania,ALB,Paraguay,PRY,,26189843.85
Rest of World,13,Eastern Europe & Central Asia,10,Albania,ALB,Romania,ROU,216713,785814018
Rest of World,13,Western Africa,8,Albania,ALB,Senegal,SEN,73508.87,3861212.08
Rest of World,13,Rest of World,13,Albania,ALB,Serbia,SRB,381974.26,344143224.6
